route,location,url,avg_stars,route_type,rating,pitches,length,y,x
Always Dry Roof,Tilted Tree Corridor > Tilted Tree Area > Tilted Tree > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/107041802/always-dry-roof,3.5,Boulder,V2,1,NA,39.63321,-79.80525
Knife Fink,Knife Fink Area > Upper Rock City > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/112441068/knife-fink,3.6,Boulder,V1+,1,NA,39.63832,-79.81772
Butch Goes to Indochina,Jaws Boulder > Bridge Boulders > Bridge Area > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/108575509/butch-goes-to-indochina,3.5,Boulder,V3,1,NA,38.072,-81.07998
Crack of Earthly Delights,First Wall Left > First Wall > Tilted Tree > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/112522593/crack-of-earthly-delights,3.2,Boulder,V1,1,NA,39.6339,-79.80606
Tilted Tree Arete,Tilted Tree Corridor > Tilted Tree Area > Tilted Tree > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/107041808/tilted-tree-arete,2.6,Boulder,V3,1,NA,39.63321,-79.80525
Big Pocket Problem,Tilted Tree Corridor > Tilted Tree Area > Tilted Tree > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/107041781/big-pocket-problem,2.7,Boulder,V0+,1,NA,39.63321,-79.80525
The Nose,Tuggin' Shack > Interp Boulders > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/115177269/the-nose,3.3,Boulder,V2,1,NA,38.07878,-81.07696
Steropes,Giant's Slab Boulder > 5th Pull Off (School Bus Area) > Darnell Hollow > University Research Forest > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/120252143/steropes,3.8,Boulder,V3,1,NA,39.69077,-79.80159
Labor and Delivery,Labor and Delivery Boulders > Labor and Delivery Area > In-Between Area > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/120978857/labor-and-delivery,3.8,Boulder,V2+,1,NA,39.63454,-79.80871
A Touch of Tango,Ship's Prow > Tomb Raider Area > Upper Rock City > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/112802677/a-touch-of-tango,2.3,Boulder,V1-2,1,NA,39.63823,-79.81768
Woody's Arete,Ceiling Block Area > Roadside > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/106907787/woodys-arete,3.5,Boulder,V3,1,15,39.63559,-79.81191
Ship's Traverse (V3 Variation),Ship's Prow > Tomb Raider Area > Upper Rock City > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/115339556/ships-traverse-v3-variation,3,Boulder,V3,1,13,39.63823,-79.81768
Low Gear,Tractor Trailer Boulder > Greenbrier Boulders > Furnace Road Areas > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/120456094/low-gear,3.7,Boulder,V2,1,NA,39.65596,-79.81936
Four Ton Mantis,Squirrel Soup Boulder > First Wall > Tilted Tree > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/114488434/four-ton-mantis,4,"TR, Boulder",V3 R,1,23,39.63343,-79.80549
Snake Eyes,Dice Boulders > 1st pull off > Darnell Hollow > University Research Forest > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/120243436/snake-eyes,4,Boulder,V3,1,NA,39.69248,-79.81151
Surprise Puppy!,“The Prize” Sector > Cheat Canyon Wildlife Management Area > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/117114752/surprise-puppy,4,Boulder,V3+,1,NA,39.51394,-79.65676
Doomsday,Creekside Boulder > Deer Skull Boulders > University Research Forest > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/118821728/doomsday,4,Boulder,V2,1,NA,39.66244,-79.81873
Pocketsock,Tomb Raider > Tomb Raider Area > Upper Rock City > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/115339599/pocketsock,3.1,Boulder,V3,1,NA,39.63807,-79.81754
Mushrooms,Mushroom Boulder (Picnic Table) > Upper Rock City > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/109163280/mushrooms,3,Boulder,V3,1,NA,39.63972,-79.81768
Playin’ with Blocks,Block Party Area > Greenbrier Boulders > Furnace Road Areas > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/122532263/playin-with-blocks,3.6,Boulder,V1,1,12,39.65729,-79.8186
Tranquility,“The Prize” Sector > Cheat Canyon Wildlife Management Area > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/117114773/tranquility,4,Boulder,V3+,1,NA,39.51394,-79.65676
Visitation,Tilted Tree Corridor > Tilted Tree Area > Tilted Tree > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/107041746/visitation,3,Boulder,V2,1,NA,39.63321,-79.80525
Psychonaughts,Psychonaughts Boulder > Electric Avenue Area > Tilted Tree > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/123226965/psychonaughts,4,Boulder,V0,1,18,39.63209,-79.80458
Right up Zappa’s Nose,Sector 1 > Cheat Canyon Wildlife Management Area > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/117118796/right-up-zappas-nose,3.9,Boulder,V3,1,NA,39.51329,-79.65458
B-Team,Fayette Station Boulders > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/120377796/b-team,2.2,Boulder,V2,1,8,38.068,-81.08255
Boys in the Hood,Eldorado Roofs > Eldorado > Furnace Road Areas > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/123115482/boys-in-the-hood,4,Boulder,V3,1,15,39.65525,-79.80079
Ship's Mantle,Ship's Prow > Tomb Raider Area > Upper Rock City > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/107495232/ships-mantle,2.2,Boulder,V2,1,NA,39.63823,-79.81768
Ego Bust,Zaragoza Boulders > McCollum Campground Boulders > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/122453312/ego-bust,4,Boulder,V3,1,12,39.63377,-79.79169
Bear Claw,Bear’s Den > In-Between Area > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/122533743/bear-claw,4,Boulder,V2,1,10,39.63463,-79.80879
Three of a Kind,Dice Boulders > 1st pull off > Darnell Hollow > University Research Forest > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/120243473/three-of-a-kind,4,Boulder,V1,1,NA,39.69248,-79.81151
Highland Highball,Highland Warrior Area > Bear Rocks Preserve > Dolly Sods Region > Eastern WV > West Virginia,https://www.mountainproject.com/route/122588647/highland-highball,4,"Boulder, Alpine",V2 PG13,1,20,39.06735,-79.29911
Telephone Pole Arete,West Block > Road Blocks (Route 73) > Park Entrance Areas > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/123183479/telephone-pole-arete,4,Boulder,V0,1,12,39.66102,-79.80546
Continental Division,Continental Division Boulder > Eldorado > Furnace Road Areas > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/123115345/continental-division,3.8,Boulder,V3-4,1,NA,39.65512,-79.80083
Proper Grammar,Main Area > Rocky Ridge Trail > Dolly Sods Region > Eastern WV > West Virginia,https://www.mountainproject.com/route/122626632/proper-grammar,4,Boulder,V2+,1,14,39.06885,-79.36525
Pool Party,Swimming Pool Boulders > Tomlinson Run State Park > Northern Panhandle > Northern WV > West Virginia,https://www.mountainproject.com/route/122747707/pool-party,3.5,Boulder,V2,1,14,40.53907,-80.57326
Classic Slab,Notmucha Slab Boulder > Notmucha Boulders > Rhododendron Trail Areas > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/123132728/classic-slab,3.5,Boulder,V0,1,12,39.64307,-79.82104
Streamside Traverse,Streamside Boulder I > Bozooka Area > Bozoo Bouldering > Bozoo > Southern WV > West Virginia,https://www.mountainproject.com/route/110053789/streamside-traverse,4,Boulder,V0,1,15,37.47727,-80.86509
Jabba Jabba Slab,2. Stigmaria Boulders > Camp 70 Boulders > Eastern WV > West Virginia,https://www.mountainproject.com/route/122633102/jabba-jabba-slab,4,Boulder,V0,1,NA,39.12299,-79.4326
The Chub,"C6: Upper Tier, Hermit's Cave > C: Talus Area > Downstream Boulderfield > Bozoo Bouldering > Bozoo > Southern WV > West Virginia",https://www.mountainproject.com/route/108814647/the-chub,4,Boulder,V3,1,12,37.48359,-80.87431
Tour de Pump,3. The Pump Cave > Laurel Trail Boulders > Tomlinson Run State Park > Northern Panhandle > Northern WV > West Virginia,https://www.mountainproject.com/route/122721007/tour-de-pump,3.5,Boulder,V1,1,18,40.54617,-80.60221
Follow the Arrow,Font Boulders > Entrance Boulders > Upper Rock City > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/123271879/follow-the-arrow,3.5,Boulder,V0+,1,10,39.63797,-79.81721
Tan and High,Fayette Station Boulders > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/121603093/tan-and-high,3.5,Boulder,V0- PG13,1,25,38.068,-81.08255
Twisted,Ceiling Block Area > Roadside > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/122508359/twisted,3,Boulder,V3,1,8,39.63559,-79.81191
Marylands finest hot pocket,Land's End Boulder > Meadow Top Boulders > Meadow River Gorge > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/123216447/marylands-finest-hot-pocket,4,Boulder,V2,1,NA,38.15443,-80.93717
Caveman Arms,The Diamond and The Cave Area > In-Between Area > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/122395364/caveman-arms,2.8,Boulder,V3,1,10,39.63499,-79.80994
Poundin' The Pooch,Ship's Prow > Tomb Raider Area > Upper Rock City > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/107829898/poundin-the-pooch,2.8,Boulder,V3,1,20,39.63823,-79.81768
Rock City Arete,Rock City Arete Boulder > Jekyll and Hyde Area > Lower Rock City > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/121552702/rock-city-arete,4,Boulder,V2,1,12,39.64178,-79.82788
Micro Dose,Micro Bus Boulder > 5th Pull Off (School Bus Area) > Darnell Hollow > University Research Forest > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/119779546/micro-dose,4,Boulder,V3-4,1,10,39.69062,-79.80168
Sport Bouldering is Neither,Lower Skittles Boulders > Snake Hill Wildlife Management Area > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/120434776/sport-bouldering-is-neither,4,Boulder,V3-4,1,15,39.63357,-79.83734
No Second Chances,Dihedral Boulder > Greenbrier Boulders > Furnace Road Areas > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/120455457/no-second-chances,4,Boulder,V1 PG13,1,NA,39.65724,-79.81918
Death Roll,Ballard Trail Boulders > Kanawha State Forest > Southern WV > West Virginia,https://www.mountainproject.com/route/118854229/death-roll,4,Boulder,V3-4,1,NA,38.26547,-81.66757
Whiskey Morning,Corridors > In-Between Area > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/122532512/whiskey-morning,3.5,Boulder,V3,1,14,39.63462,-79.80866
Unnamed slopey boulder,“The Prize” Sector > Cheat Canyon Wildlife Management Area > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/117114806/unnamed-slopey-boulder,4,Boulder,V2,1,NA,39.51394,-79.65676
Pulchritudinous,The Pit > In-Between Area > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/120810891/pulchritudinous,4,Boulder,V3 PG13,1,22,39.63499,-79.80941
The UFO,The Pit > In-Between Area > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/120810775/the-ufo,4,Boulder,V2,1,3,39.63499,-79.80941
The Royal Seal,The High Court > 5th Pull Off (School Bus Area) > Darnell Hollow > University Research Forest > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/120344356/the-royal-seal,4,Boulder,V3-4 PG13,1,NA,39.69094,-79.80152
The Highlander,2 Highland boulder > Spruce Knob Bouldering > Eastern WV > West Virginia,https://www.mountainproject.com/route/121859704/the-highlander,4,"Boulder, Alpine",V3,1,10,38.69822,-79.53448
Queen of the High Court,The High Court > 5th Pull Off (School Bus Area) > Darnell Hollow > University Research Forest > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/120432763/queen-of-the-high-court,4,Boulder,V2-3,1,NA,39.69094,-79.80152
Unnamed,“The Prize” Sector > Cheat Canyon Wildlife Management Area > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/117114675/unnamed,4,Boulder,V3,1,10,39.51394,-79.65676
Buckets of Goodness,Sunset Boulder > 5th Pull Off (School Bus Area) > Darnell Hollow > University Research Forest > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/119786425/buckets-of-goodness,3.5,Boulder,V0,1,NA,39.6907,-79.80241
Straight Jacket,The Nut House > Tilted Tree > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/123099898/straight-jacket,3.3,Boulder,V1+,1,15,39.63404,-79.80727
Groom of the Stool,The High Court > 5th Pull Off (School Bus Area) > Darnell Hollow > University Research Forest > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/120432246/groom-of-the-stool,3.5,Boulder,V0-1,1,NA,39.69094,-79.80152
Slap on the Back,Watch your back > Upper Tier > Darnell Hollow > University Research Forest > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/121340005/slap-on-the-back,4,Boulder,V1,1,NA,39.6911,-79.80128
Everything’s Topsy-turvy,Creekside Boulders > McCollum Campground Boulders > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/122512504/everythings-topsy-turvy,4,Boulder,V1,1,14,39.63561,-79.79172
Sacred Night,Main Area > Rocky Ridge Trail > Dolly Sods Region > Eastern WV > West Virginia,https://www.mountainproject.com/route/122612987/sacred-night,4,Boulder,V-easy R,1,30,39.06885,-79.36525
New High Score,Bear Haven > Eastern WV > West Virginia,https://www.mountainproject.com/route/107844230/new-high-score,4,Boulder,V2-3 PG13,1,20,38.9293,-79.6795
Check Your Nails,Nails Area > McCollum Campground Boulders > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/122181151/check-your-nails,4,Boulder,V3-4,1,NA,39.63668,-79.78844
Rabbit Season,Fox Tail > 1st pull off > Darnell Hollow > University Research Forest > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/120500311/rabbit-season,2.8,Boulder,V0,1,NA,39.69256,-79.81061
West Virginia Waltz,Main Area > Rocky Ridge Trail > Dolly Sods Region > Eastern WV > West Virginia,https://www.mountainproject.com/route/122609516/west-virginia-waltz,4,Boulder,V2,1,9,39.06885,-79.36525
Rampage Crack,Main Area > Rocky Ridge Trail > Dolly Sods Region > Eastern WV > West Virginia,https://www.mountainproject.com/route/122609394/rampage-crack,4,Boulder,V3,1,10,39.06885,-79.36525
Scenic,6 Looking West boulder > Spruce Knob Bouldering > Eastern WV > West Virginia,https://www.mountainproject.com/route/121505789/scenic,4,"Boulder, Alpine",V2,1,10,38.6983,-79.53469
Spoiler,Spoiler > Upper Tier > Darnell Hollow > University Research Forest > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/121262713/spoiler,4,Boulder,V1,1,8,39.69137,-79.80194
Little Flakey,Scoop Boulder > Labor and Delivery Area > In-Between Area > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/122532471/little-flakey,4,Boulder,V3,1,14,39.63384,-79.80873
Depth Charge,Main Area > Rocky Ridge Trail > Dolly Sods Region > Eastern WV > West Virginia,https://www.mountainproject.com/route/122607596/depth-charge,4,Boulder,V3 R,1,30,39.06885,-79.36525
Scoop Arete,Scoop Boulder > Labor and Delivery Area > In-Between Area > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/122532446/scoop-arete,4,Boulder,V3,1,14,39.63384,-79.80873
Greater Than,I Dream of the Ocean Area > Rhododendron Trail Areas > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/123133013/greater-than,4,Boulder,V2,1,10,39.64508,-79.82252
Don’t get Stumped,Stump Boulder > North Boulders > Rhodo/Ridge Connector Trail Boulders > Rhododendron Trail Areas > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/123188056/dont-get-stumped,4,Boulder,V3,1,12,39.64421,-79.82536
State Park Arete,Swimming Pool Boulders > Tomlinson Run State Park > Northern Panhandle > Northern WV > West Virginia,https://www.mountainproject.com/route/122728322/state-park-arete,4,Boulder,V0-1,1,12,40.53907,-80.57326
Dancin' In Circles,P-Hole Boulder > Underlook Trail Boulders > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/122988585/dancin-in-circles,3,Boulder,V-easy PG13,1,NA,39.63684,-79.81682
Lost Triangle,Lost Triangle Wall > South Boulders > Rhodo/Ridge Connector Trail Boulders > Rhododendron Trail Areas > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/123188361/lost-triangle,3.5,Boulder,V0,1,19,39.64379,-79.82583
The Flame Slab,B. Hershey Boulder > Main Area Bouldering > Bozoo Bouldering > Bozoo > Southern WV > West Virginia,https://www.mountainproject.com/route/109898651/the-flame-slab,4,Boulder,V0+ R,1,25,37.4776,-80.8673
Rattlesnake Squeeze,Orange Puddles Area > Bear Rocks Preserve > Dolly Sods Region > Eastern WV > West Virginia,https://www.mountainproject.com/route/122610285/rattlesnake-squeeze,4,"Boulder, Alpine",V3-4,1,8,39.06638,-79.30055
Tourist Season,Highland Warrior Area > Bear Rocks Preserve > Dolly Sods Region > Eastern WV > West Virginia,https://www.mountainproject.com/route/122609975/tourist-season,3,"Boulder, Alpine",V2,1,18,39.06735,-79.29911
Tumbling Block,Orange Puddles Area > Bear Rocks Preserve > Dolly Sods Region > Eastern WV > West Virginia,https://www.mountainproject.com/route/122610101/tumbling-block,4,"Boulder, Alpine",V2,1,7,39.06638,-79.30055
Apprentice's Edge,Trailside Boulder > Rocky Ridge Trail > Dolly Sods Region > Eastern WV > West Virginia,https://www.mountainproject.com/route/122607661/apprentices-edge,4,Boulder,V3-4,1,NA,39.06971,-79.36541
White Arete,Rohrbaugh Trail Boulders and Cliffs > Dolly Sods Region > Eastern WV > West Virginia,https://www.mountainproject.com/route/122646510/white-arete,4,Boulder,V1,1,12,38.98778,-79.35345
The Plank,Plank Boulder > Greenbrier Boulders > Furnace Road Areas > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/123115575/the-plank,4,Boulder,V1 PG13,1,NA,39.65629,-79.81916
White Crack,Rohrbaugh Trail Boulders and Cliffs > Dolly Sods Region > Eastern WV > West Virginia,https://www.mountainproject.com/route/122646429/white-crack,4,Boulder,V3,1,14,38.98778,-79.35345
No Hands Slab,The Sea > Upper Rock City > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/122998753/no-hands-slab,4,Boulder,V-easy,1,NA,39.63851,-79.81744
Shawn's Prow,Ships Prow Boulder > Stoned Hinge > Bozoo Bouldering > Bozoo > Southern WV > West Virginia,https://www.mountainproject.com/route/108833651/shawns-prow,4,Boulder,V3+ PG13,1,14,37.49409,-80.87238
"Sherman, Set the Layback Machine",Giant's Slab Area > Green Acres > Powerline South > Raven Rock Trail Areas > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/123229632/sherman-set-the-layback-machine,4,"TR, Boulder",5.9+ V1 R,1,25,39.62553,-79.80104
"Back Up, Back Off",Up is Down > Eldorado > Furnace Road Areas > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/123319557/back-up-back-off,4,Boulder,V3,1,NA,39.65511,-79.80093
I'm Paris,I'm Paris Crack > Site 6 Boulders > Rhododendron Campground Boulders > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/123384613/im-paris,4,Boulder,V3-4,1,NA,39.64051,-79.81326
Get Your Shoes Back On,Tier 2 Boulders > Moby Area > Tilted Tree > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/112834948/get-your-shoes-back-on,3.4,Boulder,V3,1,NA,39.6339,-79.80704
Citizen's Arete,Jaws Boulder > Bridge Boulders > Bridge Area > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/105960951/citizens-arete,2.9,Boulder,V2,1,NA,38.072,-81.07998
Perfect World,Gundercling Boulder > Casey Jones > Lower New River Gorge Bouldering > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/121528854/perfect-world,3.6,Boulder,V2,1,20,38.11359,-81.14357
Green Block Arete,Green Block > First Set Boulders > Roadside > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/107035347/green-block-arete,2.6,Boulder,V1,1,NA,39.63559,-79.81244
Warm-up Roof,Junkyard Cave > Junkyard Area > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/119055801/warm-up-roof,2.9,Boulder,V2,1,NA,38.08454,-81.08123
Moonchild,Moonchild Boulder > Sunset Wall Area > Roadside > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/116192188/moonchild,3.1,Boulder,V2,1,NA,39.63494,-79.81085
Walking the Dog,Slitty Titty Boulder > Cotton Bottom > Lower New River Gorge Bouldering > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/108589361/walking-the-dog,2.8,Boulder,V1-,1,NA,38.11576,-81.14353
Quaid,Tier 2 Boulders > Moby Area > Tilted Tree > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/112834826/quaid,2.5,Boulder,V2,1,NA,39.6339,-79.80704
The Powerline,1. Powerline Boulders > Camp 70 Boulders > Eastern WV > West Virginia,https://www.mountainproject.com/route/119180356/the-powerline,3.6,Boulder,V3,1,8,39.13486,-79.43886
Crime in a Bottle,06. Crimpin' Boulder > Meadow Top Boulders > Meadow River Gorge > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/117069241/crime-in-a-bottle,3.1,Boulder,V0,1,15,38.1532,-80.93027
F: Balance Arete,A: Air Jordy Boulder > Downstream Boulderfield > Bozoo Bouldering > Bozoo > Southern WV > West Virginia,https://www.mountainproject.com/route/108069754/f-balance-arete,3.6,Boulder,V2,1,NA,37.4829,-80.8749
Squeeze Arete,The Vulture Roost > BoulderCliff Area > Entryway Boulders > Bozoo Bouldering > Bozoo > Southern WV > West Virginia,https://www.mountainproject.com/route/108083345/squeeze-arete,3.7,Boulder,V3,1,NA,37.4744,-80.8588
Politically Left,Jaws Boulder > Bridge Boulders > Bridge Area > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/108575442/politically-left,2.8,Boulder,V3,1,13,38.072,-81.07998
Almost Heaven,3 Wild and Wonderful boulder > Spruce Knob Bouldering > Eastern WV > West Virginia,https://www.mountainproject.com/route/121465505/almost-heaven,3.8,"Boulder, Alpine",V3,1,12,38.69808,-79.53431
Slab Diversion,Demi-God Boulder > 5th Pull Off (School Bus Area) > Darnell Hollow > University Research Forest > Cheat Canyon > Northern WV > West Virginia,https://www.mountainproject.com/route/119698610/slab-diversion,3.3,Boulder,V3,1,NA,39.69077,-79.80159
Parallelogram Arete,Block Party Area > Greenbrier Boulders > Furnace Road Areas > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/120455680/parallelogram-arete,3.3,Boulder,V3,1,NA,39.65729,-79.8186
Bird Song,Bird Watcher Boulders > First Area Boulders > Rhododendron Trail Areas > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/123181050/bird-song,3.4,Boulder,V3,1,12,39.64273,-79.82041
Crazy Train,The Nut House > Tilted Tree > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/123099943/crazy-train,3.5,Boulder,V1,1,12,39.63404,-79.80727
I Love Luci!,04. I Love Luci! Boulder > Meadow Top Boulders > Meadow River Gorge > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/119656301/i-love-luci,2.5,Boulder,V3-,1,10,38.15326,-80.9301
Bend It,Bendable Boulder > Greenbrier Boulders > Furnace Road Areas > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/120456316/bend-it,3.8,Boulder,V3-4,1,NA,39.6558,-79.81807
Shaky Legs,Anti-Elvis Area > Tilted Tree > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/112552269/shaky-legs,2.9,Boulder,V3,1,NA,39.6341,-79.80722
Clarity,Tier 2 Boulders > Moby Area > Tilted Tree > Coopers Rock State Forest > Northern WV > West Virginia,https://www.mountainproject.com/route/115166617/clarity,2.6,Boulder,V1-2,1,16,39.6339,-79.80704
Juggernaut,Slitty Titty Boulder > Cotton Bottom > Lower New River Gorge Bouldering > New River Gorge Proper > The New River Gorge Region > West Virginia,https://www.mountainproject.com/route/115127700/juggernaut,2.8,Boulder,V2,1,13,38.11576,-81.14353
