state_abbr,county_name,county_fips,total_precip_in,avg_temp_july_day,avg_temp_jan_day,pct_temp_60_80,pct_temp_75_90,pct_temp_below_40,pct_temp_below_50,pct_temp_below_60,avg_daytime_temp,avg_night_temp
AL,Lee,1081,58.5,90.92549677419355,62.18408387096774,0.4410958904109589,0.41643835616438357,0,0.019178082191780823,0.136986301369863,75.99974246575343,53.955438356164386
AL,Limestone,1083,49.9,88.83796129032258,57.85787096774194,0.38082191780821917,0.4328767123287671,0.010958904109589041,0.06027397260273973,0.20273972602739726,72.99565589041096,51.06874136986301
AL,Lowndes,1085,52.4,92.23363225806452,63.39931612903226,0.37534246575342467,0.4191780821917808,0,0.0136986301369863,0.1232876712328767,77.73971616438357,54.778871780821916
AL,Macon,1087,57,92.11268387096774,63.32737419354839,0.3835616438356164,0.4328767123287671,0,0.00821917808219178,0.12876712328767123,77.41892164383562,53.958678356164384
AL,Madison,1089,51.6,87.80638709677419,57.2324,0.40273972602739727,0.4438356164383562,0.01643835616438356,0.0684931506849315,0.2191780821917808,72.19629315068494,51.112281643835615
AL,Marengo,1091,58.9,93.05141290322581,63.0522064516129,0.36164383561643837,0.40821917808219177,0,0.021917808219178082,0.13424657534246576,77.89638520547945,54.31344109589041
AL,Marion,1093,54.8,89.35595483870968,58.570380645161286,0.37534246575342467,0.4191780821917808,0.00821917808219178,0.052054794520547946,0.1917808219178082,73.91599342465753,50.919938082191784
AL,Marshall,1095,52.2,87.67353548387096,57.46965161290323,0.4328767123287671,0.4438356164383562,0.00821917808219178,0.06027397260273973,0.20273972602739726,72.1644701369863,52.068678356164384
AL,Mobile,1097,57,92.63334838709677,67.22001935483871,0.39452054794520547,0.4246575342465753,0,0,0.0821917808219178,79.56758904109589,58.80469260273973
AL,Monroe,1099,53.8,92.3682258064516,65.3203806451613,0.3643835616438356,0.4191780821917808,0,0.005479452054794521,0.1095890410958904,78.72565753424658,54.891132602739724
AL,Montgomery,1101,56.1,92.10954838709678,63.593077419354834,0.3726027397260274,0.4246575342465753,0,0.010958904109589041,0.12602739726027398,77.70917534246576,55.38012109589041
AL,Morgan,1103,51.8,88.96129032258065,58.54692258064516,0.40273972602739727,0.4301369863013699,0.010958904109589041,0.06027397260273973,0.18904109589041096,73.30789424657534,51.45453315068493
AL,Perry,1105,54.3,91.84750322580645,62.16730322580645,0.3780821917808219,0.4054794520547945,0,0.024657534246575342,0.13972602739726028,77.18366410958905,54.31684876712329
AL,Pickens,1107,53.2,91.20763225806452,61.20436129032258,0.37534246575342467,0.39452054794520547,0,0.038356164383561646,0.14520547945205478,76.4146301369863,53.45139397260274
AL,Pike,1109,54.5,91.64050322580646,64.74774838709678,0.37534246575342467,0.44931506849315067,0,0.005479452054794521,0.10136986301369863,78.05633369863014,55.496312328767125
AL,Randolph,1111,57.7,89.14965161290323,59.26465806451613,0.46301369863013697,0.43561643835616437,0,0.04657534246575343,0.16712328767123288,73.58736273972603,51.57853589041096
AL,Russell,1113,50.5,92.84336774193548,63.83584516129032,0.3917808219178082,0.42191780821917807,0,0.00821917808219178,0.11232876712328767,78.01979616438356,54.02038136986302
AL,St. Clair,1115,57.4,89.85769032258065,59.40128387096774,0.42191780821917807,0.41643835616438357,0,0.04657534246575343,0.16712328767123288,74.3338005479452,51.67607616438356
AL,Shelby,1117,52.1,91.09208387096774,60.751574193548386,0.38904109589041097,0.4,0,0.03287671232876712,0.14794520547945206,75.83214520547945,54.05316602739726
AL,Sumter,1119,59.4,91.74693548387097,62.62003225806452,0.36712328767123287,0.410958904109589,0,0.021917808219178082,0.136986301369863,77.36908383561644,54.03205917808219
AL,Talladega,1121,58.7,90.94326451612903,60.781303225806454,0.39452054794520547,0.410958904109589,0,0.030136986301369864,0.14520547945205478,75.61607616438356,51.80497589041096
AL,Tallapoosa,1123,60.4,90.51707096774193,61.42547096774194,0.4191780821917808,0.4383561643835616,0,0.01643835616438356,0.14794520547945206,75.6381002739726,52.36028821917808
AL,Tuscaloosa,1125,48.7,91.211,61.17410967741935,0.36712328767123287,0.4,0,0.03287671232876712,0.1506849315068493,76.29879397260274,53.46858520547945
AL,Walker,1127,53.5,90.55963225806451,59.65038064516129,0.37534246575342467,0.3972602739726027,0,0.043835616438356165,0.1643835616438356,75.02763397260274,51.05737917808219
AL,Washington,1129,60.8,93.23605806451613,66.11865161290322,0.3424657534246575,0.3917808219178082,0,0.0027397260273972603,0.10410958904109589,79.88379726027398,55.58305753424658
AL,Wilcox,1131,59.6,92.86403870967742,63.683367741935484,0.3561643835616438,0.41643835616438357,0,0.010958904109589041,0.13150684931506848,78.04222465753425,54.14749095890411
AL,Winston,1133,57.7,88.59258064516129,58.28296129032258,0.3863013698630137,0.4383561643835616,0.010958904109589041,0.052054794520547946,0.19726027397260273,73.28809917808219,50.29971726027397
AZ,Apache,4001,10.8,92.9079935483871,41.06584516129032,0.3589041095890411,0.2821917808219178,0.08767123287671233,0.273972602739726,0.4054794520547945,65.36249698630137,36.8063106849315
AZ,Cochise,4003,9,98.85356774193548,57.09809677419355,0.35342465753424657,0.3315068493150685,0,0.03287671232876712,0.1506849315068493,77.40874301369863,46.64112109589041
AZ,Coconino,4005,14.3,94.9739870967742,41.317729032258065,0.32602739726027397,0.30684931506849317,0.07123287671232877,0.25205479452054796,0.40273972602739727,66.37708547945205,38.58036109589041
AZ,Gila,4007,17.9,98.94594838709678,49.52009677419355,0.29041095890410956,0.3315068493150685,0.010958904109589041,0.10136986301369863,0.27945205479452057,73.24861753424658,46.094991232876716
AZ,Graham,4009,11.1,100.31632903225807,53.29928387096774,0.30684931506849317,0.3150684931506849,0.00821917808219178,0.06301369863013699,0.2191780821917808,75.93761041095891,46.98279561643836
AZ,Greenlee,4011,12.8,96.17987096774193,49.06208387096774,0.3095890410958904,0.3287671232876712,0.01643835616438356,0.1095890410958904,0.3150684931506849,71.5855506849315,42.998261369863016
AZ,La Paz,4012,4.8,110.98957419354838,62.00965806451613,0.3698630136986301,0.1917808219178082,0,0,0.052054794520547946,85.00970904109589,56.40942520547945
AZ,Maricopa,4013,6.4,109.38507741935484,61.21504516129032,0.3506849315068493,0.21095890410958903,0,0.0027397260273972603,0.07671232876712329,84.65367890410958,58.722617534246574
AZ,Mohave,4015,10.5,102.35021290322581,49.64017419354839,0.27671232876712326,0.29863013698630136,0.005479452054794521,0.08767123287671233,0.2876712328767123,74.16096109589041,49.200035616438356
AZ,Navajo,4017,9.8,95.67180645161291,43.21812258064516,0.2958904109589041,0.30684931506849317,0.06301369863013699,0.2328767123287671,0.3917808219178082,67.59665205479452,38.29104931506849
AZ,Pima,4019,8.6,106.21138709677419,62.209748387096774,0.3506849315068493,0.2273972602739726,0,0.005479452054794521,0.07671232876712329,83.80521315068493,53.203748493150684
AZ,Pinal,4021,9.7,108.00970322580645,60.73897419354839,0.34794520547945207,0.19452054794520549,0,0.00821917808219178,0.08493150684931507,84.05554136986301,55.39779068493151
AZ,Santa Cruz,4023,11.9,97.83726451612903,58.282612903225804,0.3780821917808219,0.31232876712328766,0.0027397260273972603,0.03561643835616438,0.13150684931506848,77.91273808219178,47.439098082191784
AZ,Yavapai,4025,15.1,99.26843870967743,49.42725161290323,0.3095890410958904,0.3287671232876712,0.0136986301369863,0.09315068493150686,0.2684931506849315,73.23863616438356,45.87760547945206
AZ,Yuma,4027,4,110.52285161290322,64.8473870967742,0.37534246575342467,0.20821917808219179,0,0,0.024657534246575342,86.49543890410959,58.72167068493151
AR,Arkansas,5001,52.9,90.73963225806452,57.24790322580645,0.3506849315068493,0.3589041095890411,0.0136986301369863,0.06575342465753424,0.2054794520547945,74.61761863013699,55.31102082191781
AR,Ashley,5003,51,92.32235483870967,60.96757419354839,0.3561643835616438,0.3452054794520548,0.00821917808219178,0.03287671232876712,0.16986301369863013,76.99935397260273,54.71830794520548
AR,Baxter,5005,50.3,90.1120129032258,51.82096129032258,0.3452054794520548,0.3698630136986301,0.024657534246575342,0.1232876712328767,0.27945205479452057,71.31928876712328,48.735201643835616
AR,Benton,5007,50.4,89.57526451612904,52.0605935483871,0.3315068493150685,0.3698630136986301,0.04657534246575343,0.1232876712328767,0.2876712328767123,70.82621698630138,48.78972438356164
AR,Boone,5009,44,89.77221935483871,51.64235483870968,0.3643835616438356,0.3698630136986301,0.03287671232876712,0.13972602739726028,0.2876712328767123,70.49494301369863,48.62867123287671
AR,Bradley,5011,57.3,91.77190322580645,60.885064516129034,0.36712328767123287,0.3643835616438356,0.00821917808219178,0.03561643835616438,0.16712328767123288,76.49156657534246,53.827401643835614
AR,Calhoun,5013,59.1,91.66785161290323,60.71116129032258,0.38082191780821917,0.3698630136986301,0.00821917808219178,0.03287671232876712,0.16712328767123288,76.2001391780822,52.997083835616436
AR,Carroll,5015,46.8,89.57491612903226,52.11209677419355,0.3287671232876712,0.3726027397260274,0.0410958904109589,0.12602739726027398,0.28493150684931506,70.82988109589041,48.70707726027397
AR,Chicot,5017,45.3,92.9924193548387,59.90534193548387,0.3315068493150685,0.3315068493150685,0.00821917808219178,0.049315068493150684,0.1863013698630137,76.86609479452055,55.512650410958905
AR,Clark,5019,61.5,90.90383870967742,58.9131935483871,0.3780821917808219,0.33424657534246577,0.010958904109589041,0.04657534246575343,0.19452054794520549,74.77909589041096,51.90987890410959
AR,Clay,5021,48.5,89.17287741935483,52.1824129032258,0.3095890410958904,0.3726027397260274,0.019178082191780823,0.12054794520547946,0.2821917808219178,71.41340164383561,51.316199452054796
AR,Cleburne,5023,59.3,89.70643225806451,53.59564516129032,0.36164383561643837,0.3726027397260274,0.019178082191780823,0.0821917808219178,0.2547945205479452,72.13298739726028,51.07834794520548
AR,Cleveland,5025,54.5,90.6607806451613,59.28527096774194,0.3726027397260274,0.3726027397260274,0.00821917808219178,0.043835616438356165,0.1863013698630137,75.3195791780822,52.99463780821918
AR,Columbia,5027,58.5,92.01443870967742,61.556812903225804,0.38904109589041097,0.34794520547945207,0.00821917808219178,0.0273972602739726,0.14520547945205478,76.80634958904109,53.51659835616439
AR,Conway,5029,54.8,92.53730967741936,55.83176774193549,0.3287671232876712,0.3150684931506849,0.0136986301369863,0.06575342465753424,0.22465753424657534,74.25156273972603,50.452041643835614
AR,Craighead,5031,51.2,89.44456129032258,53.0676064516129,0.32602739726027397,0.36712328767123287,0.019178082191780823,0.10410958904109589,0.25753424657534246,72.06467616438356,52.28963452054794
AR,Crawford,5033,44.4,91.19665806451613,54.10382580645161,0.3095890410958904,0.3452054794520548,0.021917808219178082,0.10410958904109589,0.26301369863013696,72.75982630136987,50.83607780821918
AR,Crittenden,5035,48.9,89.72605806451612,55.1624,0.3287671232876712,0.38082191780821917,0.019178082191780823,0.08767123287671233,0.24383561643835616,72.72492602739726,53.392161643835614
AR,Cross,5037,47.3,90.06863870967742,55.06810322580645,0.3315068493150685,0.3835616438356164,0.01643835616438356,0.0958904109589041,0.2356164383561644,73.018912876712335,53.812848767123285
AR,Dallas,5039,57.7,90.97862580645162,59.046916129032255,0.38082191780821917,0.36164383561643837,0.00821917808219178,0.043835616438356165,0.18356164383561643,75.08013479452055,52.33268164383561
AR,Desha,5041,46.5,91.26923870967742,58.57032258064516,0.3424657534246575,0.3726027397260274,0.00821917808219178,0.0547945205479452,0.2,75.43091780821918,55.448432328767126
AR,Drew,5043,53.7,92.17063225806451,59.92978709677419,0.3424657534246575,0.3452054794520548,0.00821917808219178,0.038356164383561646,0.18356164383561643,76.49478684931506,55.088836712328764
AR,Faulkner,5045,56.4,92.26707741935483,55.6088,0.33424657534246577,0.3095890410958904,0.0136986301369863,0.06301369863013699,0.23013698630136986,74.33344547945205,51.687374246575345
AR,Franklin,5047,49.1,91.4814064516129,54.25014838709677,0.3150684931506849,0.3424657534246575,0.019178082191780823,0.09863013698630137,0.25753424657534246,72.82521808219178,51.213180273972604
AR,Fulton,5049,44.1,90.36105161290322,50.70165161290323,0.3452054794520548,0.3643835616438356,0.0273972602739726,0.13972602739726028,0.27671232876712326,71.09842136986302,48.103554520547945
AR,Garland,5051,66.1,91.23573548387097,56.87809032258065,0.3506849315068493,0.32054794520547947,0.01643835616438356,0.06301369863013699,0.2273972602739726,74.12334356164384,50.30033369863013
AR,Grant,5053,56.7,91.62023870967742,58.48485161290323,0.3561643835616438,0.3287671232876712,0.00821917808219178,0.04657534246575343,0.19726027397260273,75.41713424657534,52.60055123287671
AR,Greene,5055,49.6,89.24708387096774,52.510187096774196,0.3232876712328767,0.3589041095890411,0.01643835616438356,0.11232876712328767,0.2684931506849315,71.6615797260274,51.623634520547945
AR,Hempstead,5057,60.6,90.89286451612904,60.38803225806451,0.410958904109589,0.3643835616438356,0.00821917808219178,0.04657534246575343,0.16712328767123288,75.34283123287672,52.702692602739724
AR,Hot Spring,5059,62.5,90.89402580645161,57.728445161290324,0.34794520547945207,0.3232876712328767,0.010958904109589041,0.0547945205479452,0.2219178082191781,74.3730602739726,51.87380493150685
AR,Howard,5061,63.1,90.85883870967741,58.921787096774196,0.38904109589041097,0.3452054794520548,0.0136986301369863,0.04657534246575343,0.20273972602739726,74.65812109589041,51.216168767123285
AR,Independence,5063,54.9,90.05615483870967,53.12810967741935,0.35342465753424657,0.3424657534246575,0.021917808219178082,0.09315068493150686,0.2547945205479452,71.92159342465753,50.57361808219178
AR,Izard,5065,49.4,90.23940645161291,52.093748387096774,0.3424657534246575,0.36164383561643837,0.0273972602739726,0.1178082191780822,0.26301369863013696,71.68733205479452,48.60059123287671
AR,Jackson,5067,53,89.74899354838709,53.137864516129035,0.34794520547945207,0.3589041095890411,0.019178082191780823,0.10136986301369863,0.25753424657534246,71.94326246575342,52.64829808219178
AR,Jefferson,5069,50.3,91.5201935483871,58.03531612903226,0.3561643835616438,0.33424657534246577,0.00821917808219178,0.052054794520547946,0.2,75.20585369863014,54.35689753424658
AR,Johnson,5071,53.2,89.94002580645162,53.095651612903225,0.33972602739726027,0.3506849315068493,0.0273972602739726,0.1095890410958904,0.27671232876712326,71.56851726027398,51.10513095890411
AR,Lafayette,5073,57.6,92.25981935483871,61.55483870967742,0.3972602739726027,0.3287671232876712,0.00821917808219178,0.03287671232876712,0.15342465753424658,76.75197479452055,53.59349534246575
AR,Lawrence,5075,50.8,89.25811612903226,51.8769935483871,0.3315068493150685,0.3561643835616438,0.021917808219178082,0.1178082191780822,0.27945205479452057,71.32396383561644,51.16935397260274
AR,Lee,5077,47.1,90.45023870967742,56.029709677419355,0.3315068493150685,0.3643835616438356,0.019178082191780823,0.07671232876712329,0.22465753424657534,73.66974849315069,54.072862465753424
AR,Lincoln,5079,51.4,91.63254838709678,58.856754838709676,0.3452054794520548,0.3561643835616438,0.00821917808219178,0.0410958904109589,0.1917808219178082,75.95189205479453,54.986902465753424
AR,Little River,5081,62.8,92.12406451612904,61.154483870967745,0.3780821917808219,0.3232876712328767,0.010958904109589041,0.043835616438356165,0.17534246575342466,76.10446794520549,54.064745205479454
AR,Logan,5083,50.9,92.32630322580644,55.00823870967742,0.3150684931506849,0.32054794520547947,0.01643835616438356,0.08493150684931507,0.24383561643835616,73.7030805479452,51.224424109589044
AR,Lonoke,5085,55.1,90.48153548387097,56.09131612903226,0.3315068493150685,0.3424657534246575,0.010958904109589041,0.06575342465753424,0.2273972602739726,73.82082520547945,53.930706849315065
AR,Madison,5087,44.5,88.27096129032259,51.981045161290325,0.3506849315068493,0.3726027397260274,0.052054794520547946,0.1232876712328767,0.3041095890410959,70.15307123287671,49.331657534246574
AR,Marion,5089,44.8,90.41685161290323,52.14664516129032,0.3232876712328767,0.36164383561643837,0.024657534246575342,0.11506849315068493,0.2876712328767123,71.39970191780822,48.34754082191781
AR,Miller,5091,55.9,92.79343225806451,61.8296,0.3972602739726027,0.31232876712328766,0.00821917808219178,0.030136986301369864,0.1506849315068493,76.85039287671233,54.11026794520548
AR,Mississippi,5093,52,89.30067741935484,53.699638709677416,0.33424657534246577,0.38082191780821917,0.01643835616438356,0.10136986301369863,0.2465753424657534,72.25999342465754,52.56830904109589
AR,Monroe,5095,49.9,90.79026451612903,56.20355483870968,0.3424657534246575,0.3561643835616438,0.0136986301369863,0.06575342465753424,0.2191780821917808,74.02623232876712,54.62220767123288
AR,Montgomery,5097,69.7,90.75623870967742,56.49167096774193,0.3917808219178082,0.3506849315068493,0.01643835616438356,0.07397260273972603,0.23013698630136986,73.17580876712329,50.45118849315068
AR,Nevada,5099,58.6,90.92543870967742,60.48929677419355,0.40821917808219177,0.3589041095890411,0.00821917808219178,0.043835616438356165,0.16712328767123288,75.48408931506849,52.58872054794521
AR,Newton,5101,48,87.28763870967742,50.38392258064516,0.3698630136986301,0.37534246575342467,0.0410958904109589,0.13424657534246576,0.30684931506849317,68.9831106849315,48.88432547945205
AR,Ouachita,5103,60,91.38769032258064,60.76231612903226,0.4,0.36164383561643837,0.00821917808219178,0.03287671232876712,0.1643835616438356,76.05558684931506,52.74766301369863
AR,Perry,5105,55.8,91.90458064516129,56.47506451612903,0.3287671232876712,0.3178082191780822,0.010958904109589041,0.06575342465753424,0.23013698630136986,74.28663561643836,51.09841917808219
AR,Phillips,5107,49.6,91.05486451612903,56.94074193548387,0.34794520547945207,0.3589041095890411,0.01643835616438356,0.06575342465753424,0.21095890410958903,74.47233643835617,54.45676547945205
AR,Pike,5109,73.3,90.27825161290322,57.99176774193548,0.3917808219178082,0.34794520547945207,0.0136986301369863,0.052054794520547946,0.21643835616438356,73.76055726027397,50.652482739726025
AR,Poinsett,5111,50.1,89.49519354838709,53.75416129032258,0.33424657534246577,0.3863013698630137,0.019178082191780823,0.10136986301369863,0.24383561643835616,72.37486301369863,53.0466898630137
AR,Polk,5113,66.1,88.78210322580645,55.21094193548387,0.3972602739726027,0.3452054794520548,0.021917808219178082,0.08493150684931507,0.25205479452054796,71.77203561643836,50.73896657534247
AR,Pope,5115,55.4,90.85401935483871,53.557206451612906,0.32054794520547947,0.34794520547945207,0.0273972602739726,0.0958904109589041,0.2684931506849315,72.4384991780822,50.47639835616438
AR,Prairie,5117,51.5,91.22708387096775,55.704606451612904,0.3315068493150685,0.34794520547945207,0.0136986301369863,0.06301369863013699,0.23013698630136986,73.95022794520548,54.48769095890411
AR,Pulaski,5119,58,91.14486451612903,57.04310967741936,0.3424657534246575,0.32054794520547947,0.010958904109589041,0.057534246575342465,0.2136986301369863,74.34981808219177,53.1770098630137
AR,Randolph,5121,50.7,89.59007096774194,51.463109677419354,0.3287671232876712,0.34794520547945207,0.021917808219178082,0.1178082191780822,0.27945205479452057,71.37061589041096,49.86972931506849
AR,St. Francis,5123,45.1,89.67798064516128,55.75849032258064,0.33424657534246577,0.3780821917808219,0.019178082191780823,0.0821917808219178,0.2328767123287671,73.07205479452055,53.683327671232874
AR,Saline,5125,63,90.54250322580646,56.89545161290322,0.3424657534246575,0.3287671232876712,0.010958904109589041,0.06027397260273973,0.2191780821917808,74.10323780821918,52.253777534246574
AR,Scott,5127,59.2,91.3144129032258,55.60961290322581,0.336986301369863,0.33424657534246577,0.019178082191780823,0.07123287671232877,0.24383561643835616,73.29319342465753,50.31717479452055
AR,Searcy,5129,53.8,89.14727096774193,51.62238064516129,0.3561643835616438,0.36712328767123287,0.03561643835616438,0.13150684931506848,0.29041095890410956,70.49550520547945,48.39512493150685
AR,Sebastian,5131,49.4,92.81352258064516,55.99092258064516,0.3232876712328767,0.31232876712328766,0.01643835616438356,0.07671232876712329,0.2273972602739726,74.39507452054795,51.3794904109589
AR,Sevier,5133,62.7,91.0880193548387,59.74334193548387,0.39452054794520547,0.3315068493150685,0.00821917808219178,0.043835616438356165,0.1863013698630137,75.25438465753425,52.11774191780822
AR,Sharp,5135,51.1,89.8308064516129,51.374445161290325,0.3424657534246575,0.3452054794520548,0.021917808219178082,0.1232876712328767,0.27123287671232876,71.41384547945205,48.72627068493151
AR,Stone,5137,59.6,89.87731612903225,52.381167741935485,0.3643835616438356,0.3643835616438356,0.024657534246575342,0.1095890410958904,0.2684931506849315,71.37369808219178,49.184797260273974
AR,Union,5139,58.3,92.24489677419355,61.487367741935486,0.3698630136986301,0.3506849315068493,0.00821917808219178,0.0273972602739726,0.15616438356164383,76.93363671232876,54.03302082191781
AR,Van Buren,5141,61.1,89.72263225806452,52.76770322580645,0.3780821917808219,0.3561643835616438,0.024657534246575342,0.10136986301369863,0.27123287671232876,71.39579123287672,48.95058520547945
AR,Washington,5143,46.8,89.13275483870967,52.29041290322581,0.3506849315068493,0.3561643835616438,0.04657534246575343,0.12054794520547946,0.29315068493150687,70.7958191780822,49.276306301369864
AR,White,5145,53.6,91.14776774193548,54.7110064516129,0.33972602739726027,0.33424657534246577,0.0136986301369863,0.07123287671232877,0.23835616438356164,73.23434082191781,52.53721095890411
