route,location,url,avg_stars,route_type,rating,pitches,length,y,x
The Cradle,Howie's Roof > Two Mile Boulderfield > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/118039884/the-cradle,3.8,Boulder,V5,1,21,36.39813,-80.28296
Crux #4 (The Double Undercling),NCSU Traverse Wall > NC States Campus > Raleigh area climbing > 4. Eastern Region > North Carolina,https://www.mountainproject.com/route/118715681/crux-4-the-double-undercling,3.5,Boulder,V5,1,NA,35.78376,-78.67237
Fluffernutter Fox,Fire and Ice Boulder > East Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/121970283/fluffernutter-fox,4,Boulder,V9,1,NA,35.44921,-82.21183
Agent Orange SDS,Orange Crush Boulder > North End Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/118603848/agent-orange-sds,4,Boulder,V8+,1,14,36.40203,-80.2795
This Mohican Life,Corner Rock > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/112379692/this-mohican-life,4,Boulder,V11+,1,NA,35.77289,-82.36285
Basement Dweller,Recluse Boulder > Weaver Knob Boulders > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/121965934/basement-dweller,3,Boulder,V5,1,NA,35.96485,-82.4812
Forte,Upper Thunder Hill > Thunder Hill Boulders > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/109549590/forte,3.5,Boulder,V10,1,20,36.14673,-81.65104
Mister Elbow Grease,Boat Rock Wall > Rocky Knob Park > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/108157754/mister-elbow-grease,4,Boulder,V5,1,22,36.2231,-81.6265
Pluck My Uni-Prow,Hollow Prow Boulder > First Boulders > Stony Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/115174557/pluck-my-uni-prow,4,Boulder,V5-6,1,NA,35.4353,-82.7291
Magua Sit,Corner Rock > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/112379815/magua-sit,4,Boulder,V9-,1,NA,35.77289,-82.36285
Concussion,Below Raven Rock? > Thunder Hill Boulders > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/110382895/concussion,4,Boulder,V6,1,15,36.14727,-81.63346
Dendrophiliac,Wave Boulder > 107 Boulders > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/107530870/dendrophiliac,4,Boulder,V9,1,NA,35.19565,-83.13872
Barb's Bequest,Barb's Boulder > Trailside Boulderfield > Sentinel Buttress Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/122641177/barbs-bequest,4,Boulder,V7+,1,10,36.39891,-80.28459
Hallway project (stand),Triangle Boulder > 107 Boulders > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/107530903/hallway-project-stand,4,Boulder,V7 R,1,10,35.19564,-83.13872
Unknown V6,The Swamp > Thunder Hill Boulders > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/110184531/unknown-v6,4,Boulder,V6,1,15,36.14673,-81.65104
Gemini,Gemini Boulder > Thunder Hill Boulders > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/109932778/gemini,4,Boulder,V6,1,8,36.14673,-81.65104
Steal Your Face,Steal Your Face Boulder > Second/Many Boulders > Stony Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/107739385/steal-your-face,4,Boulder,V4-5,1,NA,35.4353,-82.7291
Dark Corner aka Moonshine Arete,Dark Corner Boulder > Second/Many Boulders > Stony Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/107734149/dark-corner-aka-moonshine-arete,4,Boulder,V3-4,1,NA,35.4353,-82.7291
Full Traverse,Pump Tunnel > Other Nearby places to climb > Carrboro/University Lake boulders > 4. Eastern Region > North Carolina,https://www.mountainproject.com/route/107335209/full-traverse,4,Boulder,5.12 V6-7,1,70,35.9255,-79.0538
Bullet Roof,Stu's Boulder > Central Area > Sentinel Buttress Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/123487154/bullet-roof,3,Boulder,V5,1,NA,36.39674,-80.28818
Lieutenant Sloper,Captain Heel Hook Boulder > McKinney Gap Boulders > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/123460075/lieutenant-sloper,4,Boulder,V6,1,10,35.95802,-82.46785
Delusions,Delusions Boulder > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/123530760/delusions,4,Boulder,V7-8,1,NA,35.4511,-82.21971
Clarity,Delusions Boulder > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/123530781/clarity,4,Boulder,V9,1,NA,35.4511,-82.21971
Bill Paxton,White Monster Boulder > North End Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/123226656/bill-paxton,3.7,Boulder,V10,1,NA,36.40222,-80.27957
Full Contact,Washing Machine Boulder > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/112419212/full-contact,3.7,Boulder,V8,1,NA,35.34877,-82.16269
Moss Man Prophecies,Moss Man Boulder > The Valley Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/112312122/moss-man-prophecies,3.6,Boulder,V6,1,10,36.4012,-80.28414
Red Sleigh Down,The Cluster > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/107995707/red-sleigh-down,3.1,Boulder,V5,1,NA,35.4501,-82.2195
Zeus Eye,Zeus Eye Boulder > Bethlehem > Lower Dixon > Dixon School Boulders > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/107704871/zeus-eye,3.6,Boulder,V6,1,15,35.17467,-81.36242
Crowbar,The Short Wall Boulder > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/107987487/crowbar,3.5,Boulder,V6,1,14,35.34877,-82.16269
Spence Ridge Fin,Wonderland > Spence Ridge Access > Linville Gorge Bouldering > Linville Gorge > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/114273308/spence-ridge-fin,3.8,Boulder,V3-4,1,20,35.89938,-81.89993
Magua,Corner Rock > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/112379646/magua,3.9,Boulder,V8,1,NA,35.77289,-82.36285
Tomahawk,Corner Rock > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/112379762/tomahawk,3.8,Boulder,V6+,1,NA,35.77289,-82.36285
Tomahawk Dyno,Corner Rock > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/112379666/tomahawk-dyno,3.6,Boulder,V6,1,NA,35.77289,-82.36285
The Uplifter,The Brevard Fault > Central Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/108003638/the-uplifter,3.2,Boulder,V6-,1,NA,35.44899,-82.2143
Xiaolin Wonder Palm,Cave Boulder > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/106615445/xiaolin-wonder-palm,3.6,Boulder,V7,1,NA,35.45016,-82.21828
Orange Crush Stand,Orange Crush Boulder > North End Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/116174276/orange-crush-stand,3.3,Boulder,V6,1,8,36.40203,-80.2795
Plafond Face,Plafond Boulder > North End Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/118897002/plafond-face,3.5,Boulder,V4,1,NA,36.4019,-80.27848
Contact,Washing Machine Boulder > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/108381126/contact,2.9,Boulder,V6,1,NA,35.34877,-82.16269
Which came first?,The Egg > Egg Area > Upper Dixon > Dixon School Boulders > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/107816221/which-came-first,3.1,Boulder,V4,1,15,35.17657,-81.35917
The Rail/SDS Direct,Main Area > Thunder Hill Boulders > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/109502412/the-railsds-direct,3.1,Boulder,V5+,1,12,36.14654,-81.63346
Piss Boner,White Monster Boulder > North End Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/118314428/piss-boner,3.5,Boulder,V10,1,15,36.40222,-80.27957
Fresh Water,Brackish Boulder > East Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/113831298/fresh-water,3.8,Boulder,V10,1,13,35.44861,-82.21211
Piss and Vinegar,Titan Boulder > Central Area > Sentinel Buttress Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/112107367/piss-and-vinegar,3.4,Boulder,V6,1,20,36.39743,-80.28705
Patio Roof Direct,Patio Roof > The Terraces > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/118584306/patio-roof-direct,3.5,Boulder,V9,1,12,35.4518,-82.22035
Ash Villain,The Pit > East Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/113831268/ash-villain,3.8,Boulder,V7,1,15,35.44897,-82.2143
A-Team,Bench Boulder > Central Area > Sentinel Buttress Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/118586566/a-team,3.1,Boulder,V5,1,12,36.39747,-80.28772
"Monsters, Inc.",White Monster Boulder > North End Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/118589244/monsters-inc,3.5,Boulder,V8,1,15,36.40222,-80.27957
Mama Lick a Boo-Boo Day,Deron's Slab > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/113843012/mama-lick-a-boo-boo-day,3.5,Boulder,V8,1,12,35.45125,-82.21941
Governing Dynamics,Governing Dynamics Boulder > The Valley Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/108543869/governing-dynamics,2.6,Boulder,V5,1,NA,36.40103,-80.2833
Handthrax,Masterlock Boulder > Central Area > Sentinel Buttress Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/113622285/handthrax,3.3,Boulder,V8,1,12,36.39718,-80.28724
Anna Pornikova,Hustler Boulder > Central Area > Sentinel Buttress Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/114164544/anna-pornikova,3.4,Boulder,V6,1,8,36.39659,-80.28702
Left into Center 45,45 Degree Wall > Blowing Rock Boulders > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/112001444/left-into-center-45,3.1,Boulder,V6-7,1,14,36.00765,-81.83629
Ansatzpunkt,Omega Boulder > Central Area > Sentinel Buttress Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/112511094/ansatzpunkt,3.2,Boulder,V5,1,12,36.39708,-80.28751
Arêtenophobia,Plafond Boulder > North End Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/112397923/aretenophobia,3.1,Boulder,V4,1,10,36.4019,-80.27848
Tyrannosaurus Snake,Snake Jam Boulder > Gus’s Old School Jams > Upper Dixon > Dixon School Boulders > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/121246690/tyrannosaurus-snake,3.3,Boulder,V4+,1,20,35.1758,-81.36001
Right Maddox,Maddox Boulder > Blowing Rock Boulders > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/112529699/right-maddox,3,Boulder,V5,1,13,36.00765,-81.83629
Darkness Arete,Stigmata Boulder > Two Mile Boulderfield > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/118315045/darkness-arete,3,Boulder,V5,1,13,36.38623,-80.29532
Under The Big Top,Circus Roof Boulder > Two Mile Boulderfield > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/118160300/under-the-big-top,3.5,Boulder,V6,1,20,36.3863,-80.29045
Stone House,45 Degree Wall > Blowing Rock Boulders > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/112511476/stone-house,3.1,Boulder,V5+,1,12,36.00765,-81.83629
Negative Space Pacman,The Porch > The Terraces > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/109832040/negative-space-pacman,3.3,Boulder,V5,1,NA,35.45226,-82.22029
The Fin,Mushroom Boulder > Blowing Rock Boulders > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/111807217/the-fin,2.9,Boulder,V4,1,10,36.00765,-81.83629
The litz problem,West side > Northside Boulders > Looking Glass Boulders > Looking Glass Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/119280390/the-litz-problem,3.7,Boulder,V10,1,9,35.30392,-82.79627
Tim The Lizard,French Maid Area > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/122212030/tim-the-lizard,3.5,Boulder,V9-10,1,NA,35.45007,-82.21986
Wonderful Arete,Wonderland > Spence Ridge Access > Linville Gorge Bouldering > Linville Gorge > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/114273319/wonderful-arete,3.5,Boulder,V7-,1,12,35.89938,-81.89993
Pimpin it pretty,West side > Northside Boulders > Looking Glass Boulders > Looking Glass Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/119281868/pimpin-it-pretty,3.7,Boulder,V8,1,10,35.30392,-82.79627
Honest Able,Driver Boulder > East Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/113831327/honest-able,3.5,Boulder,V11,1,13,35.44874,-82.21236
Body Splash,Corner Rock > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/112379656/body-splash,3.3,Boulder,V8,1,NA,35.77289,-82.36285
Turf Wars,The Streets Boulder > The Valley Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/118196741/turf-wars,3.8,Boulder,V7,1,14,36.40128,-80.28342
Howie's Roof,Howie's Roof > Two Mile Boulderfield > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/118039953/howies-roof,3.3,Boulder,V5,1,13,36.39813,-80.28296
Zorro Arete,The Muffins & Zorro > Hull Area > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/116847245/zorro-arete,3,Boulder,V5,1,NA,35.45022,-82.219220000000007
Axe Mode,Corner Rock > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/112379801/axe-mode,3.5,Boulder,V10,1,NA,35.77289,-82.36285
Acro Idiots,Pedestal Boulder > East Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/113831369/acro-idiots,3.3,Boulder,V11,1,10,35.44897,-82.2143
Siren,The Siren Boulder > North End Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/114166159/siren,3.5,Boulder,V7,1,15,36.40191,-80.27848
Shutup,Campsite Boulders > 00. Pilot Mountain Boulders > Pilot Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/111309218/shutup,3.5,Boulder,V8-,1,12,36.34772,-80.4734
Jaws 2 (direct),Hound Ears > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/112197860/jaws-2-direct,3.5,Boulder,V7,1,20,35.6037,-79.2773
Tweek's Arete,Tweek Boulder > Thunder Hill Boulders > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/112000767/tweeks-arete,3.8,Boulder,V4,1,12,36.14687,-81.65087
Shoulder Jam SDS,Shoulder Jam Boulder > Gus’s Old School Jams > Upper Dixon > Dixon School Boulders > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/114249854/shoulder-jam-sds,3.2,Boulder,V5,1,14,35.17583,-81.36059
FUPA Slap,Eco Terrorism Boulder > Trailside Boulderfield > Sentinel Buttress Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/116552785/fupa-slap,3.1,Boulder,V8,1,9,36.39868,-80.28656
AHR,45 Degree Wall > Blowing Rock Boulders > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/106817944/ahr,3,Boulder,V8,1,NA,36.00765,-81.83629
Cuisan,XXX Boulder > The Valley Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/114075979/cuisan,3.1,Boulder,V7,1,NA,36.40087,-80.28441
Harder Than It Seams,Washing Machine Boulder > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/107981779/harder-than-it-seams,3,Boulder,V5+,1,NA,35.34877,-82.16269
Torque Master,The Playground > East Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/107439839/torque-master,3,Boulder,V6,1,NA,35.44897,-82.2143
Big Up,Masterlock Boulder > Central Area > Sentinel Buttress Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/108543988/big-up,2.9,Boulder,V6,1,NA,36.39718,-80.28724
And The Devil Said Please,Devil Boulder > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/111646802/and-the-devil-said-please,3.2,Boulder,V6,1,NA,35.44977,-82.21876
Homewrecker,Washing Machine Boulder > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/118329028/homewrecker,3,Boulder,V10,1,18,35.34877,-82.16269
Datura Daydreams,Haw River Boulders > 4. Eastern Region > North Carolina,https://www.mountainproject.com/route/117254384/datura-daydreams,3.5,Boulder,V7+,1,12,35.72747,-79.10378
Trail Or Trash,Governing Dynamics Boulder > The Valley Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/112373743/trail-or-trash,3.3,Boulder,V4,1,NA,36.40103,-80.2833
Musashi,The Ramp (Area) > Northside Boulders > Looking Glass Boulders > Looking Glass Rock > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/119685456/musashi,3,Boulder,V4,1,8,35.30553,-82.79018
LumberJack,Grindstone Mini Wall Boulders > 00. Pilot Mountain Boulders > Pilot Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/113194410/lumberjack,3.3,Boulder,V4 R,1,11,36.35037,-80.47544
The Honzo Blade,Hound Ears > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/112199316/the-honzo-blade,2.8,Boulder,V5,1,12,35.6037,-79.2773
Tater Hater,Tater Hater Boulder > Central Area > Sentinel Buttress Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/118311539/tater-hater,3.3,Boulder,V6,1,10,36.39698,-80.28761
Hard-Boiled,The Egg > Egg Area > Upper Dixon > Dixon School Boulders > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/107816212/hard-boiled,3.7,Boulder,V6,1,12,35.17657,-81.35917
Dab Police,Dab Police > East Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/106652766/dab-police,3.2,Boulder,V6,1,NA,35.44897,-82.2143
Chinook,Washing Machine Boulder > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/116081266/chinook,3.4,Boulder,V7-,1,12,35.34877,-82.16269
The Brain,Pinky and The Brain Boulder > Trailside Boulderfield > Sentinel Buttress Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/118314756/the-brain,3.4,Boulder,V6,1,8,36.39904,-80.28473
Pistolero,Gateway Boulders > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/110041828/pistolero,3.5,Boulder,V5,1,14,35.44965,-82.21805
A New Beginning,Triangle Boulder > 107 Boulders > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/107530893/a-new-beginning,3,Boulder,V5 PG13,1,NA,35.19564,-83.13872
Dred,Driver Boulder > East Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/106971338/dred,3,Boulder,V5,1,9,35.44874,-82.21236
Redneck Trapeze,Circus Roof Boulder > Two Mile Boulderfield > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/112426499/redneck-trapeze,3.2,Boulder,V6,1,20,36.3863,-80.29045
Iron Chuff,XXX Boulder > The Valley Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/114047306/iron-chuff,2.8,Boulder,V4,1,12,36.40087,-80.28441
GOOOOOOAL!,Bench Boulder > Central Area > Sentinel Buttress Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/118586558/gooooooal,3.1,Boulder,V7,1,20,36.39747,-80.28772
Strappo,Strappo Boulder > The Valley Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/112462825/strappo,3.3,Boulder,V5-,1,15,36.40042,-80.28411
Tommy the Cat,Hound Ears > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/113746196/tommy-the-cat,3.6,Boulder,V4,1,8,35.6037,-79.2773
Blasphemy,Hound Ears > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/111914971/blasphemy,3.2,Boulder,V5,1,NA,35.6037,-79.2773
Be Good or Be Strong,Patio Area > Pride Lands > Upper Dixon > Dixon School Boulders > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/114176611/be-good-or-be-strong,2.8,Boulder,V5,1,12,35.17748,-81.35851
Group Effort,Short Crack Boulder > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/111637131/group-effort,2.5,Boulder,V4,1,10,35.44986,-82.21903
45 degrees,45 degree boulder > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/109929546/45-degrees,2.8,Boulder,V6,1,10,35.45162,-82.21928
Standard of Excellence,Standard Traverse > The Terraces > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/116847297/standard-of-excellence,2.9,Boulder,V4,1,NA,35.45221,-82.22023
Shoulder Jam,Shoulder Jam Boulder > Gus’s Old School Jams > Upper Dixon > Dixon School Boulders > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/114249845/shoulder-jam,2.8,Boulder,V4,1,10,35.17583,-81.36059
Coffee Yogurt (sit),Overwhelmed Area > East Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/107439832/coffee-yogurt-sit,3,Boulder,V6,1,15,35.44897,-82.2143
Aftershock,The Brevard Fault > Central Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/108003651/aftershock,3,Boulder,V4,1,NA,35.44899,-82.2143
Titantic,The Hull > Hull Area > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/106924381/titantic,3,Boulder,V4,1,20,35.4617,-82.20965
Stu's Roof,Stu's Boulder > Central Area > Sentinel Buttress Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/118312637/stus-roof,2.8,Boulder,V5,1,10,36.39674,-80.28818
Send It Up,Lake Raleigh Boulders > Raleigh area climbing > 4. Eastern Region > North Carolina,https://www.mountainproject.com/route/112095297/send-it-up,2.9,Boulder,V5,1,9,35.7692,-78.6887
Ameliorated Anomoly,French Maid Area > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/109832053/ameliorated-anomoly,2.6,Boulder,V4 PG13,1,NA,35.45007,-82.21986
Main Squeeze,Gym Rat Kevin Boulder > Trailside Boulderfield > Sentinel Buttress Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/111759859/main-squeeze,2.8,Boulder,V5,1,9,36.39883,-80.28649
Brackish Mid,Brackish Boulder > East Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > 1. Southern Mountains Region > North Carolina,https://www.mountainproject.com/route/116768676/brackish-mid,3.3,Boulder,V8-9,1,NA,35.44861,-82.21211
Hounds of Hell,Hell Boulder > Classics Patio > Lower Dixon > Dixon School Boulders > Crowders Mountain > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/117118937/hounds-of-hell,2.9,Boulder,V5,1,6,35.175,-81.36209
Agent Orange,Orange Crush Boulder > North End Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/118603798/agent-orange,2.8,Boulder,V5,1,10,36.40203,-80.2795
Voll Einsatz,Omega Boulder > Central Area > Sentinel Buttress Boulderfield > Moore's Wall (Bouldering) > Hanging Rock State Park > 3. Piedmont Region > North Carolina,https://www.mountainproject.com/route/116157623/voll-einsatz,2.9,Boulder,V8,1,NA,36.39708,-80.28751
Hawkeye,Corner Rock > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/112379858/hawkeye,3.3,Boulder,V6,1,NA,35.77289,-82.36285
Woody's V3,Hound Ears > 2. Northern Mountains Region > North Carolina,https://www.mountainproject.com/route/106270814/woodys-v3,2.8,Boulder,V5-,1,14,35.6037,-79.2773
